cycles,time,current,voltage,temp,index,soc,soh
48,15.9225,0.999996,3.44979,31.4267,49350,87.62,96.84
48,15.9225,0.999996,3.44979,31.4057,49351,87.76,96.84
48,16.0058,1.00002,3.45111,31.3865,49352,87.75,96.84
48,16.0892,1,3.45257,31.3166,49353,87.89,96.84
48,16.1726,0.999955,3.45417,31.3166,49354,88.02,96.84
48,16.1726,0.999955,3.45417,31.3625,49355,88.17,96.84
48,16.2559,0.999841,3.45582,31.3625,49356,88.18,96.84
48,16.2559,0.999841,3.45582,31.3351,49357,88.33,96.84
48,16.3392,0.999914,3.45742,31.3351,49358,88.33,96.84
48,16.3392,0.999914,3.45742,31.312,49359,88.48,96.84
48,16.4225,1.00011,3.45907,31.2848,49360,88.47,96.84
48,16.5059,0.99999,3.461,31.312,49361,88.62,96.84
48,16.5892,0.999972,3.46267,31.312,49362,88.78,96.84
48,16.5892,0.999972,3.46267,31.2726,49363,88.94,96.84
48,16.6725,0.999825,3.46466,31.2271,49364,88.93,96.84
48,16.7559,1.00015,3.46678,31.2271,49365,89.08,96.84
48,16.7559,1.00015,3.46678,31.2949,49366,89.25,96.84
48,16.8392,0.999987,3.46892,31.216,49367,89.26,96.84
48,16.9226,1.00008,3.47115,31.2484,49368,89.42,96.84
48,17.0059,0.999725,3.47357,31.19,49369,89.60,96.84
48,17.0892,1.0002,3.47618,31.1848,49370,89.76,96.84
48,17.1726,1.00008,3.47898,31.1848,49371,89.95,96.84
48,17.1726,1.00008,3.47898,31.193,49372,90.14,96.84
48,17.2558,1.00013,3.48176,31.1284,49373,90.14,96.84
48,17.3392,0.999853,3.48487,31.1497,49374,90.32,96.84
48,17.4226,1.00015,3.48814,31.1497,49375,90.53,96.84
48,17.4226,1.00015,3.48814,31.1322,49376,90.74,96.84
48,17.5058,1.00011,3.49144,31.1669,49377,90.73,96.84
48,17.5892,1.00017,3.49498,31.1669,49378,90.95,96.84
48,17.5892,1.00017,3.49498,31.1376,49379,91.17,96.84
48,17.6725,0.999759,3.49927,31.0768,49380,91.16,96.84
48,17.7559,1.00009,3.50351,31.0768,49381,91.40,96.84
48,17.7559,1.00009,3.50351,31.0981,49382,91.64,96.84
48,17.8392,0.999764,3.50793,31.0981,49383,91.65,96.84
48,17.8392,0.999764,3.50793,31.1174,49384,91.84,96.84
48,17.9226,1.00006,3.51285,31.0859,49385,91.85,96.84
48,18.0058,1.00006,3.51794,31.0859,49386,92.02,96.84
48,18.0058,1.00006,3.51794,31.0194,49387,92.22,96.84
48,18.0892,1.00004,3.52367,31.0417,49388,92.18,96.84
48,18.1726,1.00015,3.52957,31.0417,49389,92.41,96.84
48,18.1726,1.00015,3.52957,31.0348,49390,92.62,96.84
48,18.2559,0.999654,3.53618,31.0348,49391,92.62,96.84
48,18.2559,0.999654,3.53618,31.0914,49392,92.86,96.84
48,18.3392,1.00015,3.54352,31.1349,49393,92.89,96.84
48,18.4225,0.99989,3.55117,31.0367,49394,93.17,96.84
48,18.5058,0.999986,3.55967,31.0621,49395,93.39,96.84
48,18.5892,0.999872,3.56887,31.0621,49396,93.69,96.84
48,18.5892,0.999872,3.56887,31.0672,49397,94.00,96.84
48,18.6726,0.99991,3.57906,30.9882,49398,94.01,96.84
48,18.7558,1.00006,3.59028,31.0419,49399,94.31,96.84
48,18.8392,0.96697,3.60035,31.0339,49400,94.71,96.84
48,18.9226,0.727529,3.6003,31.0207,49401,95.03,96.84
48,19.0058,0.634675,3.60019,31.0207,49402,94.96,96.84
48,19.0059,0.634675,3.60019,31.0289,49403,94.95,96.84
48,19.0892,0.573963,3.60038,31.0257,49404,94.96,96.84
48,19.1725,0.528843,3.6004,31.027,49405,94.98,96.84
48,19.2558,0.491335,3.60038,31.027,49406,95.01,96.84
48,19.2558,0.491335,3.60038,31.0179,49407,95.03,96.84
48,19.3392,0.456888,3.60015,31.0047,49408,95.03,96.84
48,19.4225,0.428242,3.60025,30.9948,49409,95.04,96.84
48,19.5059,0.403123,3.60014,30.9948,49410,95.07,96.84
48,19.5059,0.403123,3.60014,30.9877,49411,95.10,96.84
48,19.5891,0.384757,3.60023,30.9877,49412,95.10,96.84
48,19.5891,0.384757,3.60023,30.9988,49413,95.14,96.84
48,19.6726,0.361496,3.60023,30.9917,49414,95.15,96.84
48,19.7559,0.343521,3.60025,30.9917,49415,95.18,96.84
48,19.7559,0.343521,3.60025,30.9553,49416,95.21,96.84
48,19.8392,0.325968,3.6002,30.9553,49417,95.20,96.84
48,19.8392,0.325968,3.6002,30.9342,49418,95.23,96.84
48,19.9225,0.31372,3.60031,30.927,49419,95.22,96.84
48,20.0059,0.296911,3.60018,30.927,49420,95.26,96.84
48,20.0059,0.296911,3.60018,30.9401,49421,95.29,96.84
48,20.0892,0.289385,3.60024,30.9401,49422,95.30,96.84
48,20.0892,0.289385,3.60024,30.9504,49423,95.34,96.84
48,20.1725,0.271103,3.60005,30.9504,49424,95.35,96.84
48,20.1725,0.271103,3.60005,30.9007,49425,95.38,96.84
48,20.2559,0.266867,3.60031,30.8713,49426,95.36,96.84
48,20.3392,0.25573,3.60029,30.91,49427,95.39,96.84
48,20.4225,0.244575,3.60032,30.91,49428,95.45,96.84
48,20.4225,0.244575,3.60032,30.8787,49429,95.49,96.84
48,20.5058,0.233225,3.60022,30.906,49430,95.48,96.84
48,20.5891,0.221624,3.6001,30.8341,49431,95.53,96.84
48,20.6725,0.221063,3.60029,30.8503,49432,95.53,96.84
48,20.7559,0.206158,3.60003,30.8657,49433,95.58,96.84
48,20.8392,0.203625,3.59998,30.8657,49434,95.62,96.84
48,20.8392,0.203625,3.59998,30.8781,49435,95.67,96.84
48,20.9226,0.198947,3.60016,30.8781,49436,95.67,96.84
48,20.9226,0.198947,3.60016,30.8204,49437,95.72,96.84
48,21.0059,0.186383,3.59988,30.8326,49438,95.69,96.84
48,21.0891,0.186377,3.59996,30.7881,49439,95.73,96.84
48,21.1726,0.183445,3.60017,30.7931,49440,95.75,96.84
48,21.2558,0.17197,3.59995,30.7931,49441,95.81,96.84
48,21.2558,0.17197,3.59995,30.8154,49442,95.84,96.84
48,21.3392,0.171959,3.60006,30.7702,49443,95.85,96.84
48,21.4225,0.162618,3.60007,30.7893,49444,95.88,96.84
48,21.5059,0.159776,3.59997,30.7942,49445,95.93,96.84
48,21.5892,0.15392,3.59987,30.7317,49446,95.97,96.84
48,21.6726,0.153925,3.6,30.7317,49447,95.98,96.84
48,21.6726,0.153925,3.6,30.7306,49448,96.03,96.84
48,21.7559,0.153911,3.6003,30.7582,49449,96.03,96.84
48,21.8391,0.148243,3.60027,30.7654,49450,96.09,96.84
48,21.9226,0.141139,3.60015,30.7604,49451,96.14,96.84
48,22.0058,0.141135,3.60025,30.7604,49452,96.17,96.84
48,22.0058,0.141135,3.60025,30.7824,49453,96.22,96.84
48,22.0892,0.135663,3.6002,30.7524,49454,96.23,96.84
48,22.1725,0.13016,3.60011,30.7159,49455,96.26,96.84
48,22.2559,0.130163,3.60016,30.7687,49456,96.28,96.84
48,22.3391,0.123324,3.59999,30.7069,49457,96.35,96.84
48,22.4225,0.12332,3.60004,30.6706,49458,96.36,96.84
48,22.5058,0.123302,3.60018,30.6706,49459,96.39,96.84
48,22.5058,0.123302,3.60018,30.6808,49460,96.44,96.84
48,22.5892,0.119023,3.60021,30.6808,49461,96.44,96.84
48,22.5892,0.119023,3.60021,30.687,49462,96.49,96.84
48,22.6726,0.112125,3.59992,30.6203,49463,96.49,96.84
48,22.7558,0.112131,3.59992,30.6203,49464,96.49,96.84
48,22.7558,0.112131,3.59992,30.6647,49465,96.54,96.84
48,22.8392,0.11211,3.59999,30.6851,49466,96.56,96.84
48,22.9226,0.112114,3.6002,30.6029,49467,96.62,96.84
48,23.0059,0.106637,3.60025,30.6029,49468,96.62,96.84
48,23.0059,0.106637,3.60025,30.6008,49469,96.67,96.84
48,23.0892,0.106619,3.60025,30.6008,49470,96.67,96.84
48,23.0892,0.106619,3.60025,30.6089,49471,96.71,96.84
48,23.1725,0.10076,3.60015,30.5381,49472,96.72,96.84
48,23.2559,0.10077,3.60009,30.525,49473,96.72,96.84
48,23.3392,0.100756,3.6002,30.5431,49474,96.76,96.84
48,23.4226,0.0951186,3.6002,30.5595,49475,96.81,96.84
48,23.5059,0.0951091,3.60017,30.5595,49476,96.87,96.84
48,23.5059,0.0951091,3.60017,30.521,49477,96.91,96.84
48,23.5892,0.0886258,3.59983,30.521,49478,96.89,96.84
48,23.5892,0.0886258,3.59983,30.4937,49479,96.92,96.84
48,23.6726,0.0941025,3.60009,30.4937,49480,96.91,96.84
48,23.6726,0.0941025,3.60009,30.5148,49481,96.96,96.84
48,23.7559,0.092053,3.6001,30.5148,49482,96.97,96.84
48,23.7559,0.092053,3.6001,30.4999,49483,97.02,96.84
48,23.8392,0.08781,3.60001,30.4887,49484,97.01,96.84
48,23.9226,0.0878213,3.60006,30.4625,49485,97.05,96.84
48,24.0058,0.0878403,3.60018,30.4625,49486,97.08,96.84
48,24.0058,0.0878403,3.60018,30.4815,49487,97.13,96.84
48,24.0891,0.0823298,3.60011,30.4625,49488,97.14,96.84
48,24.1726,0.0823238,3.60007,30.4504,49489,97.17,96.84
48,24.2558,0.0823194,3.60014,30.4504,49490,97.21,96.84
48,24.2558,0.0823194,3.60014,30.4301,49491,97.25,96.84
48,24.3392,0.0825162,3.6,30.3735,49492,97.24,96.84
48,24.4225,0.0825188,3.60021,30.4223,49493,97.26,96.84
48,24.5058,0.0753593,3.59979,30.3887,49494,97.33,96.84
48,24.5892,0.0766572,3.59989,30.4294,49495,97.34,96.84
48,24.6725,0.0766667,3.59995,30.4294,49496,97.41,96.84
48,24.6725,0.0766667,3.59995,30.3525,49497,97.46,96.84
48,24.7559,0.0766581,3.60005,30.4051,49498,97.42,96.84
48,24.8392,0.0766407,3.60024,30.4051,49499,97.50,96.84
48,24.8392,0.0766407,3.60024,30.3919,49500,97.55,96.84
48,24.9226,0.0701852,3.60002,30.3719,49501,97.54,96.84
48,25.0059,0.0701679,3.59998,30.3719,49502,97.57,96.84
48,25.0059,0.0701679,3.59998,30.3273,49503,97.61,96.84
48,25.0891,0.0701705,3.60002,30.3273,49504,97.59,96.84
48,25.0892,0.0701705,3.60002,30.3759,49505,97.63,96.84
48,25.1725,0.0701679,3.60008,30.3253,49506,97.66,96.84
48,25.2559,0.0701748,3.60021,30.3626,49507,97.68,96.84
48,25.3392,0.0645169,3.60006,30.3173,49508,97.75,96.84
48,25.4226,0.0645109,3.59998,30.3488,49509,97.76,96.84
48,25.5059,0.0645195,3.59995,30.3488,49510,97.82,96.84
48,25.5059,0.0645195,3.59995,30.3093,49511,97.87,96.84
48,25.5892,0.0645117,3.6,30.3093,49512,97.85,96.84
48,25.5892,0.0645117,3.6,30.3431,49513,97.89,96.84
48,25.6725,0.0645057,3.6001,30.3106,49514,97.91,96.84
48,25.756,0.0645091,3.60022,30.3047,49515,97.94,96.84
48,25.8392,0.052459,3.59993,30.3047,49516,97.99,96.84
48,25.8392,0.052459,3.59993,30.3421,49517,98.02,96.84
48,25.9225,0.0582244,3.59983,30.2984,49518,98.04,96.84
48,26.0059,0.0582262,3.59973,30.2984,49519,98.06,96.84
48,26.0059,0.0582262,3.59973,30.2853,49520,98.10,96.84
48,26.0892,0.058253,3.59973,30.2803,49521,98.09,96.84
48,26.1726,0.0636942,3.60007,30.2912,49522,98.14,96.84
48,26.2558,0.0582348,3.60012,30.2912,49523,98.20,96.84
48,26.2558,0.0582348,3.60012,30.2223,49524,98.24,96.84
48,26.3392,0.0582305,3.60023,30.2223,49525,98.21,96.84
48,26.3392,0.0582305,3.60023,30.1973,49526,98.26,96.84
48,26.4225,0.0527156,3.60011,30.1973,49527,98.24,96.84
48,26.4225,0.0527156,3.60011,30.2247,49528,98.21,96.84
48,26.5058,0.0527148,3.59991,30.2723,49529,98.23,96.84
48,26.5892,0.0554527,3.59997,30.2268,49530,98.23,96.84
48,26.6725,0.0572378,3.6002,30.1953,49531,98.13,96.84
48,26.7559,0.0525024,3.6001,30.1953,49532,98.05,96.84
48,26.7559,0.0525024,3.6001,30.2005,49533,98.02,96.84
48,26.8391,0.0524998,3.60012,30.2005,49534,98.02,96.84
48,26.8391,0.0524998,3.60012,30.2087,49535,97.97,96.84
48,26.9226,0.0525032,3.60013,30.2087,49536,97.98,96.84
48,26.9226,0.0525032,3.60013,30.1539,49537,97.94,96.84
48,27.0059,0.0525145,3.60023,30.1539,49538,97.88,96.84
48,27.0059,0.0525145,3.60023,30.1701,49539,97.86,96.84
48,27.0892,0.0464353,3.59985,30.1946,49540,97.87,96.84
48,27.1725,0.0522926,3.59999,30.1946,49541,97.86,96.84
48,27.1725,0.0522926,3.59999,30.232,49542,97.88,96.84
48,27.2558,0.0522934,3.60021,30.2281,49543,97.90,96.84
48,27.3392,0.0464318,3.60001,30.1797,49544,97.91,96.84
48,27.4225,0.0464067,3.59987,30.1258,49545,97.88,96.84
48,27.5059,0.0502517,3.60024,30.1654,49546,97.87,96.84
48,27.5892,0.0421619,3.59988,30.1502,49547,97.91,96.84
48,27.6725,0.0478562,3.5999,30.1502,49548,97.88,96.84
48,27.6725,0.0478562,3.5999,30.1676,49549,97.91,96.84
48,27.7559,0.0472511,3.60013,30.1543,49550,97.91,96.84
48,27.8392,0.0458136,3.60017,30.1209,49551,97.92,96.84
48,27.9225,0.0417987,3.59993,30.1209,49552,97.92,96.84
48,27.9225,0.0417987,3.59993,30.1533,49553,97.91,96.84
48,28.0058,0.0476568,3.59999,30.1161,49554,97.92,96.84
48,28.0892,0.0421515,3.60001,30.1088,49555,97.93,96.84
48,28.1726,0.0421507,3.59992,30.1088,49556,97.93,96.84
48,28.1726,0.0421507,3.59992,30.0926,49557,97.94,96.84
48,28.2558,0.0480574,3.60013,30.0835,49558,97.93,96.84
48,28.3392,0.0413938,3.60006,30.0795,49559,97.96,96.84
48,28.4226,0.041386,3.60003,30.0795,49560,97.95,96.84
48,28.4226,0.041386,3.60003,30.0449,49561,97.96,96.84
48,28.5058,0.0413973,3.60008,30.0449,49562,97.94,96.84
48,28.5058,0.0413973,3.60008,30.0359,49563,97.96,96.84
48,28.5892,0.0413886,3.60008,30.0044,49564,97.95,96.84
48,28.6725,0.041399,3.60014,30.0256,49565,97.95,96.84
48,28.756,0.0414068,3.60017,30.0256,49566,97.98,96.84
48,28.756,0.0414068,3.60017,30.0561,49567,97.99,96.84
48,28.8392,0.0413747,3.60025,30.0044,49568,98.01,96.84
48,28.9225,0.0348646,3.6,30.0105,49569,98.00,96.84
48,29.0059,0.0362925,3.60016,30.0105,49570,97.99,96.84
48,29.0059,0.0362925,3.60016,30.0103,49571,98.01,96.84
48,29.0892,0.036289,3.6,29.9427,49572,98.01,96.84
48,29.1726,0.0362726,3.60003,29.9966,49573,97.99,96.84
48,29.2559,0.036309,3.59995,29.9966,49574,98.03,96.84
48,29.2559,0.036309,3.59995,29.9834,49575,98.04,96.84
48,29.3392,0.0363046,3.59987,30.026,49576,98.03,96.84
48,29.4225,0.0362778,3.59988,30.017,49577,98.07,96.84
48,29.5058,0.0362873,3.59986,30.013,49578,98.07,96.84
48,29.5891,0.0414025,3.60014,30.0241,49579,98.09,96.84
48,29.6726,0.0377265,3.60025,30.0241,49580,98.12,96.84
48,29.6726,0.0377265,3.60025,29.9916,49581,98.13,96.84
48,29.7559,0.0322628,3.59996,29.9916,49582,98.12,96.84
48,29.7559,0.0322628,3.59996,29.9643,49583,98.11,96.84
48,29.8391,0.0322801,3.59976,29.9643,49584,98.09,96.84
48,29.8391,0.0322801,3.59976,29.9836,49585,98.10,96.84
48,29.9226,0.0381314,3.59994,29.9918,49586,98.11,96.84
48,29.9226,0.0381314,3.59994,29.9918,49587,98.15,96.84
48,29.9246,-0.480061,3.58911,29.9918,49588,98.15,96.84
48,29.9259,-0.960036,3.57811,29.9918,49589,97.98,96.84
48,29.9271,-1.40007,3.567,29.9918,49590,99.49,96.84
48,29.9282,-1.80013,3.55664,29.9918,49591,99.15,96.84
48,29.9293,-2.2397,3.54433,29.9918,49592,98.69,96.84
48,29.9304,-2.63956,3.53311,29.9918,49593,98.56,96.84
48,29.9314,-3.03979,3.52118,29.9918,49594,98.26,96.84
48,29.9326,-3.43979,3.50904,29.9918,49595,97.94,96.84
48,29.9335,-3.79979,3.49755,29.9918,49596,97.62,96.84
48,29.9351,-3.9599,3.4873,29.9918,49597,97.27,96.84
48,29.9375,-3.99991,3.47728,29.9918,49598,96.97,96.84
48,29.9406,-3.99978,3.46703,29.9918,49599,96.76,96.84
48,29.9443,-3.99991,3.45665,29.9918,49600,96.57,96.84
48,29.9483,-3.99951,3.44637,29.9918,49601,96.37,96.84
48,29.9528,-3.9998,3.43636,29.9918,49602,96.20,96.84
48,29.958,-3.99971,3.42611,29.9918,49603,96.03,96.84
48,29.9637,-3.99976,3.41602,29.9826,49604,95.87,96.84
48,29.9701,-3.99985,3.40602,29.9826,49605,95.69,96.84
48,29.9772,-3.99987,3.39593,29.9826,49606,95.53,96.84
48,29.9854,-4.00005,3.38562,29.9826,49607,95.37,96.84
48,29.9943,-3.99989,3.37551,29.9826,49608,95.21,96.84
48,30.0041,-3.99971,3.36537,29.9826,49609,95.05,96.84
48,30.0151,-3.99984,3.35531,29.9868,49610,94.89,96.84
48,30.0271,-3.99999,3.34524,29.9868,49611,94.73,96.84
48,30.04,-3.99979,3.33522,29.9868,49612,94.57,96.84
48,30.0551,-4.00011,3.32511,29.9553,49613,94.42,96.84
48,30.071,-3.99992,3.31498,29.9553,49614,94.23,96.84
48,30.0887,-4.0001,3.30491,29.9553,49615,94.07,96.84
48,30.1085,-3.99993,3.29466,29.9807,49616,93.92,96.84
48,30.1304,-4.00023,3.28463,29.9807,49617,93.80,96.84
48,30.1545,-4.00001,3.27455,29.9807,49618,93.65,96.84
48,30.1545,-4.00001,3.27455,29.9755,49619,93.51,96.84
48,30.1818,-3.99999,3.26453,29.9755,49620,93.50,96.84
48,30.2129,-3.99994,3.2545,29.9897,49621,93.36,96.84
48,30.2496,-4.00027,3.24444,30.0059,49622,93.24,96.84
48,30.2931,-4.00005,3.23439,30.0372,49623,93.12,96.84
48,30.3465,-4.00001,3.22436,30.0372,49624,93.03,96.84
48,30.3465,-4.00001,3.22436,30.0208,49625,92.91,96.84
48,30.4148,-4.00002,3.21433,30.0342,49626,92.90,96.84
48,30.4982,-4.00003,3.20547,30.0494,49627,92.81,96.84
48,30.5816,-4.00006,3.19873,30.0178,49628,92.76,96.84
48,30.6651,-4.0001,3.1935,30.0876,49629,92.69,96.84
48,30.7485,-3.99989,3.18954,30.0876,49630,92.67,96.84
48,30.7485,-3.99989,3.18954,30.117,49631,92.60,96.84
48,30.8319,-4.00003,3.18616,30.1646,49632,92.63,96.84
48,30.9153,-4,3.18315,30.1646,49633,92.30,96.84
48,30.9153,-4,3.18315,30.1806,49634,91.50,96.84
48,30.9987,-3.99991,3.18123,30.1806,49635,91.45,96.84
48,30.9987,-3.99991,3.18123,30.2008,49636,90.96,96.84
48,31.0821,-3.99983,3.17921,30.2008,49637,90.89,96.84
48,31.0821,-3.99983,3.17921,30.1795,49638,90.38,96.84
48,31.1655,-3.99987,3.17726,30.2341,49639,90.45,96.84
48,31.2489,-3.99991,3.17563,30.2341,49640,89.77,96.84
48,31.2489,-3.99991,3.17563,30.302,49641,89.35,96.84
48,31.3323,-3.99991,3.17396,30.2967,49642,89.13,96.84
48,31.4157,-4.00009,3.17252,30.3665,49643,88.72,96.84
48,31.4991,-3.99983,3.17109,30.3785,49644,88.12,96.84
48,31.5825,-3.99983,3.16966,30.4169,49645,87.73,96.84
48,31.6659,-4.00004,3.16858,30.4026,49646,87.24,96.84
48,31.7492,-4.00033,3.16744,30.4026,49647,87.02,96.84
48,31.7492,-4.00033,3.16744,30.4825,49648,86.72,96.84
48,31.8327,-4.00013,3.16615,30.4883,49649,86.46,96.84
48,31.9161,-4.00014,3.16502,30.4883,49650,86.13,96.84
48,31.9161,-4.00014,3.16502,30.5024,49651,85.85,96.84
48,31.9996,-4.00006,3.16399,30.5024,49652,85.81,96.84
48,31.9996,-4.00006,3.16399,30.5344,49653,85.57,96.84
48,32.0831,-3.99981,3.16298,30.5922,49654,85.46,96.84
48,32.1664,-4.00037,3.16181,30.5922,49655,85.04,96.84
48,32.1664,-4.00037,3.16181,30.5869,49656,84.72,96.84
48,32.2499,-3.9999,3.16086,30.5869,49657,84.74,96.84
48,32.2499,-3.9999,3.16086,30.5667,49658,84.54,96.84
48,32.3334,-4.00005,3.15961,30.6585,49659,84.61,96.84
48,32.4167,-3.99968,3.15861,30.6585,49660,83.99,96.84
48,32.4167,-3.99968,3.15861,30.6475,49661,83.67,96.84
48,32.5001,-4.00012,3.15765,30.6475,49662,83.70,96.84
48,32.5001,-4.00012,3.15765,30.6899,49663,83.26,96.84
48,32.5836,-3.99971,3.15666,30.6899,49664,83.14,96.84
48,32.5836,-3.99971,3.15666,30.7271,49665,82.75,96.84
48,32.667,-3.99992,3.15567,30.7248,49666,82.64,96.84
48,32.7504,-4.00014,3.15465,30.7248,49667,82.22,96.84
48,32.7504,-4.00014,3.15465,30.7633,49668,81.78,96.84
48,32.8339,-3.99993,3.15377,30.7633,49669,81.67,96.84
48,32.8339,-3.99993,3.15377,30.7822,49670,81.30,96.84
48,32.9174,-4.00015,3.15266,30.7822,49671,81.25,96.84
48,32.9174,-4.00015,3.15266,30.8036,49672,80.78,96.84
48,33.0007,-3.99955,3.15179,30.8327,49673,80.72,96.84
48,33.0842,-4.00005,3.15087,30.8327,49674,80.30,96.84
48,33.0842,-4.00005,3.15087,30.8671,49675,79.87,96.84
48,33.1677,-4.00008,3.14988,30.8913,49676,79.77,96.84
48,33.2511,-3.99968,3.14872,30.9244,49677,79.28,96.84
48,33.3346,-3.99998,3.14816,30.9196,49678,78.74,96.84
48,33.418,-4.00012,3.14684,30.9639,49679,78.46,96.84
48,33.5015,-3.99996,3.14569,30.8616,49680,77.80,96.84
48,33.5849,-3.99994,3.14486,30.9536,49681,77.65,96.84
48,33.6683,-3.99995,3.14385,31.0083,49682,77.01,96.84
48,33.7518,-4.0001,3.14296,30.9951,49683,76.43,96.84
48,33.8352,-3.9998,3.14188,31.0504,49684,76.08,96.84
48,33.9187,-4.00006,3.1409,31.0655,49685,75.49,96.84
48,34.0021,-3.99988,3.13971,31.0655,49686,75.02,96.84
48,34.0021,-3.99988,3.13971,31.103,49687,74.55,96.84
48,34.0856,-3.99998,3.13865,31.1059,49688,74.44,96.84
48,34.1691,-4.00005,3.13778,31.1463,49689,73.99,96.84
48,34.2524,-3.9997,3.13684,31.1463,49690,73.49,96.84
48,34.2524,-3.9997,3.13684,31.1543,49691,73.12,96.84
48,34.3358,-3.99996,3.13571,31.1543,49692,73.09,96.84
48,34.3358,-3.99996,3.13571,31.1613,49693,72.62,96.84
48,34.4192,-3.99976,3.13457,31.1429,49694,72.60,96.84
48,34.5025,-4.00003,3.13353,31.1851,49695,72.20,96.84
48,34.586,-3.99993,3.13258,31.1619,49696,71.63,96.84
48,34.6693,-3.9999,3.13139,31.1619,49697,71.30,96.84
48,34.6693,-3.9999,3.13139,31.2061,49698,70.83,96.84
48,34.7528,-3.99969,3.13026,31.2151,49699,70.70,96.84
48,34.8361,-4.00012,3.12916,31.2364,49700,70.23,96.84
48,34.9196,-4.00003,3.12806,31.2381,49701,69.69,96.84
48,35.0032,-3.99993,3.12684,31.2381,49702,69.24,96.84
48,35.0032,-3.99993,3.12684,31.324,49703,68.76,96.84
48,35.0866,-4.00006,3.12562,31.324,49704,68.51,96.84
48,35.0866,-4.00006,3.12562,31.2835,49705,68.01,96.84
48,35.17,-3.99998,3.12465,31.249,49706,68.13,96.84
48,35.2534,-3.99983,3.12324,31.3581,49707,67.83,96.84
48,35.337,-4.00002,3.12236,31.2965,49708,66.97,96.84
48,35.4204,-4.00006,3.12113,31.4025,49709,66.76,96.84
48,35.5039,-4.00024,3.12002,31.356,49710,65.96,96.84
48,35.5874,-3.99989,3.11868,31.4033,49711,65.63,96.84
48,35.6708,-3.99991,3.1175,31.3873,49712,64.99,96.84
48,35.7542,-4.00025,3.11616,31.3873,49713,64.56,96.84
48,35.7542,-4.00025,3.11616,31.445,49714,64.02,96.84
48,35.8377,-3.99974,3.11487,31.445,49715,63.85,96.84
48,35.8377,-3.99974,3.11487,31.4748,49716,63.37,96.84
48,35.9212,-4.00009,3.11366,31.4417,49717,63.29,96.84
48,36.0048,-4.00015,3.11228,31.4417,49718,62.88,96.84
48,36.0048,-4.00015,3.11228,31.4952,49719,62.34,96.84
48,36.0882,-3.9999,3.111,31.4952,49720,62.18,96.84
48,36.0882,-3.9999,3.111,31.495,49721,61.69,96.84
48,36.1716,-4.00019,3.1098,31.5413,49722,61.69,96.84
48,36.2551,-3.99996,3.10841,31.505,49723,61.06,96.84
48,36.3386,-3.99992,3.10729,31.505,49724,60.64,96.84
48,36.3386,-3.99992,3.10729,31.4876,49725,60.19,96.84
48,36.422,-3.99974,3.10589,31.4876,49726,60.24,96.84
48,36.422,-3.99974,3.10589,31.5453,49727,59.71,96.84
48,36.5055,-4.00008,3.1046,31.5453,49728,59.54,96.84
48,36.5055,-4.00008,3.1046,31.536,49729,59.01,96.84
48,36.589,-4.00026,3.10323,31.5269,49730,59.03,96.84
48,36.6724,-3.99999,3.10177,31.6076,49731,58.52,96.84
48,36.7559,-3.99997,3.1005,31.6076,49732,57.74,96.84
48,36.7559,-3.99997,3.1005,31.548,49733,57.24,96.84
48,36.8395,-3.99999,3.09913,31.6167,49734,57.41,96.84
48,36.923,-3.99985,3.098,31.6287,49735,56.67,96.84
48,37.0064,-4.00028,3.09644,31.6287,49736,56.19,96.84
48,37.0064,-4.00028,3.09644,31.6761,49737,55.57,96.84
48,37.0899,-4.00004,3.09503,31.6761,49738,55.43,96.84
48,37.0899,-4.00004,3.09503,31.6921,49739,54.90,96.84
48,37.1733,-3.9999,3.0936,31.6921,49740,54.85,96.84
48,37.1733,-3.9999,3.0936,31.6757,49741,54.31,96.84
48,37.2568,-4.00003,3.09226,31.6757,49742,54.36,96.84
48,37.2568,-4.00003,3.09226,31.6596,49743,53.83,96.84
48,37.3401,-3.99984,3.09093,31.6506,49744,53.87,96.84
48,37.4236,-3.99986,3.08946,31.7556,49745,53.39,96.84
48,37.507,-3.99997,3.08805,31.7534,49746,52.52,96.84
48,37.5904,-4.00007,3.0867,31.7534,49747,51.97,96.84
48,37.5904,-4.00007,3.0867,31.7391,49748,51.44,96.84
48,37.6738,-3.99982,3.08483,31.7391,49749,51.48,96.84
48,37.6738,-3.99982,3.08483,31.7462,49750,50.81,96.84
48,37.7573,-3.99999,3.08371,31.8108,49751,50.79,96.84
48,37.8407,-3.99997,3.08215,31.8108,49752,50.13,96.84
48,37.8407,-3.99997,3.08215,31.838,49753,49.54,96.84
48,37.9242,-4.0002,3.08067,31.8249,49754,49.46,96.84
48,38.0076,-4.00012,3.0792,31.8721,49755,48.92,96.84
48,38.0912,-4.00004,3.07766,31.8278,49756,48.22,96.84
48,38.1747,-3.99984,3.07612,31.8468,49757,47.77,96.84
48,38.2583,-4.00004,3.07434,31.863,49758,47.14,96.84
48,38.3418,-4.00019,3.07281,31.863,49759,46.42,96.84
48,38.3418,-4.00019,3.07281,31.963,49760,45.83,96.84
48,38.4252,-3.99989,3.07117,31.9396,49761,45.53,96.84
48,38.5088,-4.00004,3.06955,31.9396,49762,45.01,96.84
48,38.5088,-4.00004,3.06955,31.9286,49763,44.38,96.84
48,38.5921,-4.00031,3.0679,32.017,49764,44.42,96.84
48,38.6757,-3.99994,3.06623,32.0282,49765,43.52,96.84
48,38.7591,-3.99966,3.06455,31.9486,49766,42.88,96.84
